38.0253017184;63.9236273796;1;2250
38.0257245453;63.923502093;1;2275
38.0261473685;63.9233768051;1;2300
38.0265701878;63.923251516;1;2325
38.0269930034;63.9231262257;1;2350
38.0274158153;63.9230009341;1;2375
38.0278386233;63.9228756412;1;2400
38.0282614276;63.9227503472;1;2425
38.0286842282;63.9226250519;1;2450
38.029107025;63.9224997553;1;2475
38.0295298179;63.9223744575;1;2500
38.0299526072;63.9222491585;1;2525
38.0303753926;63.9221238582;1;2550
38.0307981743;63.9219985567;1;2575
38.0312209523;63.9218732539;1;2600
38.0316437264;63.9217479499;1;2625
38.0320664968;63.9216226447;1;2650
38.0324892634;63.9214973382;1;2675
38.0329120263;63.9213720304;1;2700
38.0333347854;63.9212467215;1;2725
38.0337575407;63.9211214113;1;2750
38.0341802922;63.9209960998;1;2775
38.03460304;63.9208707871;1;2800
38.035025784;63.9207454732;1;2825
38.0354485243;63.920620158;1;2850
38.0358712608;63.9204948416;1;2875
38.0362939935;63.9203695239;1;2900
38.0367167224;63.920244205;1;2925
38.0371394476;63.9201188849;1;2950
38.037562169;63.9199935635;1;2975
38.0379848866;63.9198682409;1;3000
38.0384076005;63.919742917;1;3025
38.0388303106;63.9196175919;1;3050
38.039253017;63.9194922655;1;3075
38.0396757195;63.919366938;1;3100
38.0400984183;63.9192416091;1;3125
38.0405211134;63.919116279;1;3150
38.0409438046;63.9189909477;1;3175
38.0413664921;63.9188656152;1;3200
38.0417891759;63.9187402814;1;3225
38.0422118558;63.9186149463;1;3250
38.042634532;63.9184896101;1;3275
38.0430572044;63.9183642725;1;3300
38.0434798731;63.9182389338;1;3325
38.043902538;63.9181135938;1;3350
38.0443251991;63.9179882525;1;3375
38.0447478565;63.91786291;1;3400
38.0451705101;63.9177375663;1;3425
38.0455931599;63.9176122214;1;3450
38.0460158059;63.9174868752;1;3475
38.0464384482;63.9173615277;1;3500
38.0468610867;63.917236179;1;3525
38.0472837215;63.9171108291;1;3550
38.0477063525;63.9169854779;1;3575
38.0481289797;63.9168601255;1;3600
38.0485516031;63.9167347718;1;3625
38.0489742228;63.916609417;1;3650
38.0493968387;63.9164840608;1;3675
38.0498194509;63.9163587034;1;3700
38.0502420593;63.9162333448;1;3725
38.0506646639;63.916107985;1;3750
38.0510872647;63.9159826239;1;3775
38.0515074236;63.9158558663;1;3800
38.0518909835;63.9157081662;1;3825
38.0522745393;63.915560465;1;3850
38.0526580911;63.9154127628;1;3875
38.0530416388;63.9152650596;1;3900
38.0534251825;63.9151173554;1;3925
38.0538087222;63.9149696502;1;3950
38.0541922579;63.9148219439;1;3975
38.0545757895;63.9146742366;1;4000
38.0549593171;63.9145265282;1;4025
38.0553428407;63.9143788189;1;4050
38.0557263602;63.9142311085;1;4075
38.0561098757;63.9140833971;1;4100
38.0564933871;63.9139356847;1;4125
38.0568768946;63.9137879712;1;4150
38.057260398;63.9136402568;1;4175
38.0576438973;63.9134925413;1;4200
38.0580273927;63.9133448247;1;4225
38.058410884;63.9131971072;1;4250
38.0587943712;63.9130493886;1;4275
38.0591778545;63.912901669;1;4300
38.0595613337;63.9127539484;1;4325
38.0599448089;63.9126062268;1;4350
38.06032828;63.9124585041;1;4375
38.0607117471;63.9123107804;1;4400
38.0610952102;63.9121630557;1;4425
38.0614786692;63.9120153299;1;4450
38.0618621243;63.9118676032;1;4475
38.0622455752;63.9117198754;1;4500
38.0626290222;63.9115721466;1;4525
38.0630124651;63.9114244167;1;4550
38.063395904;63.9112766859;1;4575
38.0637793389;63.911128954;1;4600
38.0641627697;63.9109812211;1;4625
38.0645461965;63.9108334871;1;4650
38.0649296193;63.9106857522;1;4675
38.065313038;63.9105380162;1;4700
38.0656964527;63.9103902792;1;4725
38.0660798634;63.9102425411;1;4750
38.06646327;63.9100948021;1;4775
38.0668466726;63.909947062;1;4800
38.0672300712;63.9097993209;1;4825
38.0676134658;63.9096515788;1;4850
38.0679968563;63.9095038356;1;4875
38.0683802428;63.9093560915;1;4900
38.0687636252;63.9092083463;1;4925
38.0691470037;63.9090606;1;4950
38.0695303781;63.9089128528;1;4975
38.0699137484;63.9087651045;1;5000
38.0702971148;63.9086173552;1;5025
38.0706804771;63.9084696049;1;5050
38.0710638353;63.9083218536;1;5075
38.0714471896;63.9081741012;1;5100
38.0718305398;63.9080263478;1;5125
38.072213886;63.9078785934;1;5150
38.0725972281;63.907730838;1;5175
38.0729805663;63.9075830815;1;5200
38.0733480594;63.9074279061;1;5225
38.0737064389;63.9072684639;1;5250
38.0740648144;63.9071090209;1;5275
38.0744231858;63.906949577;1;5300
38.0747815531;63.9067901321;1;5325
38.0751399163;63.9066306864;1;5350
38.0754982755;63.9064712398;1;5375
38.0758566307;63.9063117923;1;5400
38.0762149817;63.9061523439;1;5425
38.0765733287;63.9059928945;1;5450
38.0769316716;63.9058334443;1;5475
38.0772900105;63.9056739932;1;5500
38.0776483452;63.9055145412;1;5525
38.078006676;63.9053550883;1;5550
38.0783650026;63.9051956346;1;5575
38.0787233252;63.9050361799;1;5600
38.0790816437;63.9048767243;1;5625
38.0794399582;63.9047172678;1;5650
38.0797982685;63.9045578104;1;5675
38.0801565749;63.9043983522;1;5700
38.0805148771;63.904238893;1;5725
38.0808731753;63.9040794329;1;5750
38.0812314694;63.903919972;1;5775
38.0815897594;63.9037605101;1;5800
38.0819480454;63.9036010474;1;5825
38.0823063273;63.9034415837;1;5850
38.0826646052;63.9032821192;1;5875
38.083022879;63.9031226537;1;5900
38.0833811487;63.9029631874;1;5925
38.0837394143;63.9028037202;1;5950
38.0840976759;63.902644252;1;5975
38.0844559334;63.902484783;1;6000
38.0848141869;63.9023253131;1;6025
38.0851724363;63.9021658423;1;6050
38.0855306816;63.9020063706;1;6075
38.0858889228;63.901846898;1;6100
38.08624716;63.9016874245;1;6125
38.0866056199;63.9015280491;1;6150
38.0869645952;63.9013688998;1;6175
38.0873235664;63.9012097495;1;6200
38.0876825336;63.9010505983;1;6225
38.0880414966;63.9008914462;1;6250
38.0884004557;63.9007322932;1;6275
38.0887594106;63.9005731394;1;6300
38.0891183615;63.9004139846;1;6325
38.0894773083;63.9002548289;1;6350
38.0898362511;63.9000956724;1;6375
38.0901951897;63.8999365149;1;6400
38.0905541244;63.8997773565;1;6425
38.0909130549;63.8996181972;1;6450
38.0912719814;63.8994590371;1;6475
38.0916309038;63.899299876;1;6500
38.0919898222;63.899140714;1;6525
38.0923487365;63.8989815512;1;6550
38.0927076467;63.8988223874;1;6575
38.0930665529;63.8986632227;1;6600
38.093425455;63.8985040572;1;6625
38.093784353;63.8983448907;1;6650
38.094187486;63.8982130748;1;6675
38.0946461643;63.8981156013;1;6700
38.0951048395;63.8980181264;1;6725
38.0955635115;63.89792065;1;6750
38.0960221804;63.8978231722;1;6775
38.096480846;63.8977256929;1;6800
38.0969395085;63.8976282122;1;6825
38.0973981678;63.89753073;1;6850
38.0978568239;63.8974332463;1;6875
38.0983154769;63.8973357612;1;6900
38.0987741267;63.8972382747;1;6925
38.0992327733;63.8971407866;1;6950
38.0996914168;63.8970432971;1;6975
38.100150057;63.8969458062;1;7000
38.1006086941;63.8968483138;1;7025
38.1010673281;63.8967508199;1;7050
38.1015259588;63.8966533246;1;7075
38.1019845864;63.8965558278;1;7100
38.1024432108;63.8964583295;1;7125
38.1029018321;63.8963608298;1;7150
38.1033604501;63.8962633287;1;7175
38.1038396139;63.896190243;1;7200
38.1043316484;63.8961324517;1;7225
38.1048236809;63.8960746588;1;7250
38.1053157114;63.8960168642;1;7275
38.1058077399;63.8959590679;1;7300
38.1062997663;63.8959012699;1;7325
38.1067917908;63.8958434703;1;7350
38.1072838132;63.895785669;1;7375
38.1077758336;63.895727866;1;7400
38.108267852;63.8956700613;1;7425
38.1087598684;63.895612255;1;7450
38.1092518828;63.895554447;1;7475
38.1097438952;63.8954966373;1;7500
38.1102359055;63.8954388259;1;7525
38.1107279139;63.8953810129;1;7550
38.1112199202;63.8953231982;1;7575
38.1117119246;63.8952653818;1;7600
38.1122039269;63.8952075637;1;7625
38.1126959272;63.895149744;1;7650
38.1131879255;63.8950919226;1;7675
38.1136799217;63.8950340995;1;7700
38.114171916;63.8949762747;1;7725
38.1146639083;63.8949184483;1;7750
38.1151558985;63.8948606202;1;7775
38.1156478867;63.8948027904;1;7800
38.1161398729;63.8947449589;1;7825
38.1166318571;63.8946871258;1;7850
38.1171238393;63.894629291;1;7875
38.1176158195;63.8945714545;1;7900
38.1181077977;63.8945136163;1;7925
38.1185997738;63.8944557765;1;7950
38.119091748;63.894397935;1;7975
38.1195837201;63.8943400918;1;8000
38.1200756902;63.8942822469;1;8025
38.1205676583;63.8942244004;1;8050
38.1210596244;63.8941665521;1;8075
38.1215515885;63.8941087023;1;8100
38.1220435505;63.8940508507;1;8125
38.1225235434;63.8939781068;1;8150
38.1229885042;63.8938866606;1;8175
38.123453462;63.8937952128;1;8200
38.1239184169;63.8937037636;1;8225
38.1243833686;63.8936123129;1;8250
38.1248483174;63.8935208606;1;8275
38.1253132632;63.8934294069;1;8300
38.1257782059;63.8933379517;1;8325
38.1262431457;63.893246495;1;8350
38.1267080824;63.8931550367;1;8375
38.1271730161;63.893063577;1;8400
38.1276379468;63.8929721158;1;8425
38.1281028744;63.8928806531;1;8450
38.1285677991;63.8927891889;1;8475
38.1290327207;63.8926977231;1;8500
38.1294976393;63.8926062559;1;8525
38.1299625549;63.8925147872;1;8550
38.1304274675;63.892423317;1;8575
38.1308923771;63.8923318453;1;8600
38.1313572836;63.8922403721;1;8625
38.1318221872;63.8921488974;1;8650
38.1322870877;63.8920574212;1;8675
38.1327519852;63.8919659435;1;8700
38.1332168797;63.8918744643;1;8725
38.1336817711;63.8917829836;1;8750
38.1341466596;63.8916915014;1;8775
38.134611545;63.8916000177;1;8800
38.1350764275;63.8915085325;1;8825
38.1355413069;63.8914170458;1;8850
38.1360061832;63.8913255576;1;8875
38.1364710566;63.891234068;1;8900
38.1369079814;63.8911204145;1;8925
38.1373298205;63.890994799;1;8950
38.1377516559;63.8908691823;1;8975
38.1381734875;63.8907435643;1;9000
38.1385953153;63.8906179451;1;9025
38.1390171394;63.8904923247;1;9050
38.1394389598;63.890366703;1;9075
38.1398607763;63.8902410801;1;9100
38.1402825891;63.8901154559;1;9125
38.1407043981;63.8899898305;1;9150
38.1411262034;63.8898642039;1;9175
38.1415480049;63.8897385761;1;9200
38.1419698026;63.889612947;1;9225
38.1423915966;63.8894873166;1;9250
38.1428133868;63.8893616851;1;9275
38.1432351733;63.8892360523;1;9300
38.1436569559;63.8891104182;1;9325
38.1440787349;63.888984783;1;9350
38.14450051;63.8888591464;1;9375
38.1449222814;63.8887335087;1;9400
38.145344049;63.8886078697;1;9425
38.1457658129;63.8884822295;1;9450
38.146187573;63.888356588;1;9475
38.1466093293;63.8882309453;1;9500
38.1470310819;63.8881053014;1;9525
38.1474528307;63.8879796562;1;9550
38.1478745757;63.8878540098;1;9575
38.148296317;63.8877283622;1;9600
38.1487180545;63.8876027133;1;9625
38.1491397882;63.8874770632;1;9650
38.1495615182;63.8873514119;1;9675
38.1499832444;63.8872257593;1;9700
38.1504049669;63.8871001055;1;9725
38.1508266856;63.8869744504;1;9750
38.1512484005;63.8868487941;1;9775
38.1516701116;63.8867231366;1;9800
38.152091819;63.8865974778;1;9825
38.1525135227;63.8864718178;1;9850
38.1529352225;63.8863461566;1;9875
38.1533569186;63.8862204941;1;9900
38.153778611;63.8860948304;1;9925
38.1542002996;63.8859691655;1;9950
38.1546219844;63.8858434993;1;9975
38.1550436654;63.8857178319;1;10000
38.1554653427;63.8855921633;1;10025
38.1558870162;63.8854664934;1;10050
38.156308686;63.8853408223;1;10075
38.156730352;63.8852151499;1;10100
38.1571520142;63.8850894763;1;10125
38.1575736727;63.8849638015;1;10150
38.1579953274;63.8848381254;1;10175
38.1584169783;63.8847124481;1;10200
38.1588386255;63.8845867696;1;10225
38.1592602689;63.8844610898;1;10250
38.1596819085;63.8843354088;1;10275
38.1601035444;63.8842097266;1;10300
38.1605251765;63.8840840431;1;10325
38.1609468049;63.8839583584;1;10350
38.1613684295;63.8838326725;1;10375
38.1617900503;63.8837069853;1;10400
38.1622116674;63.8835812969;1;10425
38.1626332807;63.8834556072;1;10450
38.1630548902;63.8833299163;1;10475
38.163476496;63.8832042242;1;10500
38.163898098;63.8830785309;1;10525
38.1643196963;63.8829528363;1;10550
38.1647412907;63.8828271404;1;10575
38.1651628815;63.8827014434;1;10600
38.1655844684;63.8825757451;1;10625
38.1660060516;63.8824500456;1;10650
38.166427631;63.8823243448;1;10675
38.1668492067;63.8821986428;1;10700
38.1672684274;63.882071489;1;10725
38.1676748214;63.8819364234;1;10750
38.1680812116;63.8818013567;1;10775
38.1684875978;63.8816662888;1;10800
38.1688939802;63.8815312197;1;10825
38.1693003586;63.8813961495;1;10850
38.1697067332;63.8812610782;1;10875
38.1701131038;63.8811260057;1;10900
38.1705194706;63.880990932;1;10925
38.1709258334;63.8808558572;1;10950
38.1713321924;63.8807207813;1;10975
38.1717385474;63.8805857042;1;11000
38.1721448986;63.8804506259;1;11025
38.1725512459;63.8803155465;1;11050
38.1729575892;63.880180466;1;11075
38.1733639287;63.8800453843;1;11100
38.1737702642;63.8799103015;1;11125
38.1741765959;63.8797752175;1;11150
38.1745829237;63.8796401324;1;11175
38.1749892475;63.8795050461;1;11200
38.1753955675;63.8793699587;1;11225
38.1758018835;63.8792348701;1;11250
38.1762081957;63.8790997804;1;11275
38.176614504;63.8789646895;1;11300
38.1770208083;63.8788295975;1;11325
38.1774271088;63.8786945043;1;11350
38.1778334054;63.87855941;1;11375
38.178239698;63.8784243145;1;11400
38.1786459868;63.8782892179;1;11425
38.1790522717;63.8781541201;1;11450
38.1794585527;63.8780190212;1;11475
38.1798648297;63.8778839211;1;11500
38.1802711029;63.8777488199;1;11525
38.1806773722;63.8776137176;1;11550
38.1810836376;63.8774786141;1;11575
38.181489899;63.8773435094;1;11600
38.1818961566;63.8772084036;1;11625
38.1823024103;63.8770732967;1;11650
38.1827086601;63.8769381886;1;11675
38.183114906;63.8768030793;1;11700
38.183521148;63.8766679689;1;11725
38.1839273861;63.8765328574;1;11750
38.1843336202;63.8763977447;1;11775
38.1847398505;63.8762626309;1;11800
38.1851460769;63.8761275159;1;11825
38.1855522994;63.8759923997;1;11850
38.185958518;63.8758572825;1;11875
38.1862681268;63.8756836726;1;11900
38.1865320337;63.8754918543;1;11925
38.1867959369;63.8753000354;1;11950
38.1870598366;63.8751082161;1;11975
38.1873237326;63.8749163963;1;12000
38.1875876251;63.874724576;1;12025
38.1878515139;63.8745327552;1;12050
38.1881153991;63.8743409339;1;12075
38.1883792807;63.8741491121;1;12100
38.1886431588;63.8739572898;1;12125
38.1889070332;63.8737654671;1;12150
38.189170904;63.8735736438;1;12175
38.1894347712;63.8733818201;1;12200
38.1896986348;63.8731899958;1;12225
38.1899624948;63.8729981711;1;12250
38.1902263512;63.8728063459;1;12275
38.190490204;63.8726145201;1;12300
38.1907540532;63.8724226939;1;12325
38.1910178988;63.8722308672;1;12350
38.1912817408;63.8720390401;1;12375
38.1915455792;63.8718472124;1;12400
38.1918094139;63.8716553842;1;12425
38.1920732451;63.8714635556;1;12450
38.1923370727;63.8712717264;1;12475
38.1926008967;63.8710798968;1;12500
38.192864717;63.8708880666;1;12525
38.1931285338;63.870696236;1;12550
38.193392347;63.8705044049;1;12575
38.1936561565;63.8703125733;1;12600
38.1939199625;63.8701207412;1;12625
38.1941837649;63.8699289086;1;12650
38.1944475636;63.8697370755;1;12675
38.1947113588;63.869545242;1;12700
38.1949751503;63.8693534079;1;12725
38.1952389383;63.8691615734;1;12750
38.1955027226;63.8689697383;1;12775
38.1957665034;63.8687779028;1;12800
38.1960302805;63.8685860668;1;12825
38.1962940541;63.8683942303;1;12850
38.196557824;63.8682023933;1;12875
38.1968215903;63.8680105558;1;12900
38.1970853531;63.8678187178;1;12925
38.1973491122;63.8676268793;1;12950
38.1976128678;63.8674350404;1;12975
38.1978766197;63.8672432009;1;13000
38.198140368;63.867051361;1;13025
38.1984041128;63.8668595205;1;13050
38.1986678539;63.8666676796;1;13075
38.1989315914;63.8664758382;1;13100
38.1991953254;63.8662839963;1;13125
38.1994590557;63.8660921539;1;13150
38.1997227824;63.865900311;1;13175
38.1999865055;63.8657084676;1;13200
38.2002502251;63.8655166237;1;13225
38.200513941;63.8653247794;1;13250
38.2007776533;63.8651329345;1;13275
38.201041362;63.8649410892;1;13300
38.2013050672;63.8647492433;1;13325
38.2015687687;63.864557397;1;13350
38.2018324666;63.8643655502;1;13375
38.202096161;63.8641737029;1;13400
38.2023598517;63.8639818551;1;13425
38.2026235388;63.8637900068;1;13450
38.2028872223;63.8635981581;1;13475
38.2031509023;63.8634063088;1;13500
38.2034145786;63.863214459;1;13525
38.2036782513;63.8630226088;1;13550
38.2039805969;63.8628441187;1;13575
38.204339663;63.862685223;1;13600
38.2046987251;63.8625263265;1;13625
38.2050577831;63.862367429;1;13650
38.205416837;63.8622085307;1;13675
38.2057758869;63.8620496314;1;13700
38.2061349327;63.8618907313;1;13725
38.2064939745;63.8617318302;1;13750
38.2068530123;63.8615729282;1;13775
38.2072120459;63.8614140254;1;13800
38.2075710756;63.8612551216;1;13825
38.2079301011;63.861096217;1;13850
38.2082891227;63.8609373114;1;13875
38.2086481401;63.860778405;1;13900
38.2090071535;63.8606194976;1;13925
38.2093661629;63.8604605894;1;13950
38.2097251682;63.8603016802;1;13975
38.2100841695;63.8601427702;1;14000
38.2104431667;63.8599838592;1;14025
38.2108021598;63.8598249474;1;14050
38.2111611489;63.8596660346;1;14075
38.211520134;63.859507121;1;14100
38.211879115;63.8593482064;1;14125
38.2122380919;63.859189291;1;14150
38.2125970648;63.8590303746;1;14175
38.2129560336;63.8588714574;1;14200
38.2133196481;63.8587146477;1;14225
38.2136896125;63.8585607185;1;14250
38.2140595728;63.8584067882;1;14275
38.2144295291;63.8582528571;1;14300
38.2147994813;63.858098925;1;14325
38.2151694295;63.8579449919;1;14350
38.2155393736;63.8577910579;1;14375
38.2159093137;63.8576371229;1;14400
38.2162792498;63.8574831869;1;14425
38.2166491818;63.8573292501;1;14450
38.2170191098;63.8571753122;1;14475
38.2173890337;63.8570213734;1;14500
38.2177589536;63.8568674337;1;14525
38.2181288694;63.8567134929;1;14550
38.2184987812;63.8565595513;1;14575
38.2188686889;63.8564056087;1;14600
38.2192385927;63.8562516651;1;14625
38.2196084923;63.8560977206;1;14650
38.2199783879;63.8559437751;1;14675
38.2203482795;63.8557898287;1;14700
38.220718167;63.8556358813;1;14725
38.2210880505;63.8554819329;1;14750
38.2213857557;63.8553010347;1;14775
38.2216686967;63.8551146247;1;14800
38.2219516341;63.854928214;1;14825
38.2222345676;63.8547418028;1;14850
38.2225174974;63.8545553911;1;14875
38.2228004235;63.8543689787;1;14900
38.2230833458;63.8541825658;1;14925
38.2233662643;63.8539961524;1;14950
38.2236491791;63.8538097384;1;14975
38.2239320902;63.8536233238;1;15000
38.2242149975;63.8534369086;1;15025
38.2244979011;63.8532504929;1;15050
38.2247808009;63.8530640767;1;15075
38.2250636969;63.8528776598;1;15100
38.2253465892;63.8526912424;1;15125
38.2256294778;63.8525048245;1;15150
38.2259123626;63.852318406;1;15175
38.2261952437;63.8521319869;1;15200
38.226478121;63.8519455672;1;15225
38.2267609945;63.851759147;1;15250
38.2270438644;63.8515727262;1;15275
38.2273267304;63.8513863049;1;15300
38.2276095927;63.851199883;1;15325
38.2278924513;63.8510134606;1;15350
38.2281753061;63.8508270375;1;15375
38.2284581572;63.8506406139;1;15400
38.2287410045;63.8504541898;1;15425
38.2290238481;63.8502677651;1;15450
38.2293066879;63.8500813398;1;15475
38.229589524;63.849894914;1;15500
38.2298723563;63.8497084876;1;15525
38.2301551849;63.8495220606;1;15550
38.2304380097;63.8493356331;1;15575
38.2307208308;63.849149205;1;15600
38.2310036481;63.8489627763;1;15625
38.2312864617;63.8487763471;1;15650
38.2315692715;63.8485899174;1;15675
38.2318520776;63.848403487;1;15700
38.23213488;63.8482170561;1;15725
38.2324176785;63.8480306247;1;15750
38.2327004734;63.8478441926;1;15775
38.2329832645;63.84765776;1;15800
38.2332782854;63.8474755705;1;15825
38.2336219328;63.8473102492;1;15850
38.2339655762;63.8471449272;1;15875
38.2343092155;63.8469796042;1;15900
38.2346528508;63.8468142805;1;15925
38.234996482;63.846648956;1;15950
38.2353401092;63.8464836306;1;15975
38.2356837324;63.8463183044;1;16000
38.2360273515;63.8461529773;1;16025
38.2363709667;63.8459876495;1;16050
38.2367145777;63.8458223208;1;16075
38.2370581848;63.8456569913;1;16100
38.2374017878;63.8454916609;1;16125
38.2377453868;63.8453263298;1;16150
38.2380889817;63.8451609978;1;16175
38.2384325726;63.844995665;1;16200
38.2387761595;63.8448303313;1;16225
38.2391197423;63.8446649969;1;16250
38.2394633211;63.8444996616;1;16275
38.2398068959;63.8443343255;1;16300
38.2401504667;63.8441689885;1;16325
38.2404940334;63.8440036508;1;16350
38.240837596;63.8438383122;1;16375
38.2411811547;63.8436729728;1;16400
38.2415247093;63.8435076325;1;16425
38.2418682599;63.8433422915;1;16450
38.2422118064;63.8431769496;1;16475
38.2425553489;63.8430116069;1;16500
38.2428988874;63.8428462633;1;16525
38.2432424218;63.842680919;1;16550
38.2435859522;63.8425155738;1;16575
38.2439294786;63.8423502278;1;16600
38.244273001;63.8421848809;1;16625
38.2446165193;63.8420195333;1;16650
38.2449600335;63.8418541848;1;16675
38.2453035438;63.8416888355;1;16700
38.24564705;63.8415234853;1;16725
38.2459905522;63.8413581344;1;16750
38.2463340503;63.8411927826;1;16775
38.2466775444;63.84102743;1;16800
38.2470210345;63.8408620765;1;16825
38.2473645206;63.8406967223;1;16850
38.2477080026;63.8405313672;1;16875
38.2480514806;63.8403660113;1;16900
38.2483949545;63.8402006545;1;16925
38.2487384245;63.840035297;1;16950
38.2490818904;63.8398699386;1;16975
38.249488646;63.8397393263;1;17000
38.2499281931;63.8396267166;1;17025
38.2503677366;63.8395141056;1;17050
38.2508072767;63.8394014932;1;17075
38.2512468133;63.8392888795;1;17100
38.2516863463;63.8391762644;1;17125
38.2521258759;63.839063648;1;17150
38.2525654019;63.8389510302;1;17175
38.2530049244;63.8388384111;1;17200
38.2534444434;63.8387257907;1;17225
38.253883959;63.8386131689;1;17250
38.254323471;63.8385005458;1;17275
38.2547629795;63.8383879213;1;17300
38.2552024845;63.8382752955;1;17325
38.2556419859;63.8381626684;1;17350
38.2560814839;63.8380500399;1;17375
38.2565209784;63.8379374101;1;17400
38.2569604694;63.8378247789;1;17425
38.2573999568;63.8377121464;1;17450
38.2578394408;63.8375995125;1;17475
38.2582789212;63.8374868773;1;17500
38.2587183981;63.8373742408;1;17525
38.2591578716;63.8372616029;1;17550
38.2595973415;63.8371489637;1;17575
38.2600368079;63.8370363231;1;17600
38.2604762708;63.8369236812;1;17625
38.2609157302;63.836811038;1;17650
38.2613551861;63.8366983934;1;17675
38.2617946385;63.8365857474;1;17700
38.2622340874;63.8364731002;1;17725
38.2626735327;63.8363604515;1;17750
38.2631146763;63.8362491268;1;17775
38.263559266;63.836140487;1;17800
38.2640038522;63.8360318459;1;17825
38.264448435;63.8359232033;1;17850
38.2648930144;63.8358145594;1;17875
38.2653375904;63.8357059141;1;17900
38.2657821629;63.8355972675;1;17925
38.266226732;63.8354886195;1;17950
38.2666712977;63.8353799701;1;17975
38.26711586;63.8352713193;1;18000
38.2675604188;63.8351626672;1;18025
38.2680049743;63.8350540136;1;18050
38.2684495263;63.8349453587;1;18075
38.2688940749;63.8348367025;1;18100
38.26933862;63.8347280448;1;18125
38.2697831618;63.8346193858;1;18150
38.2702277001;63.8345107255;1;18175
38.270672235;63.8344020637;1;18200
38.2711167665;63.8342934006;1;18225
38.2715612945;63.8341847361;1;18250
38.2720058192;63.8340760702;1;18275
38.2724503404;63.833967403;1;18300
38.2728948582;63.8338587343;1;18325
38.2733393726;63.8337500644;1;18350
38.2737838835;63.833641393;1;18375
38.274228391;63.8335327203;1;18400
38.2746728951;63.8334240461;1;18425
38.2751173958;63.8333153707;1;18450
38.2755618931;63.8332066938;1;18475
38.2760063869;63.8330980156;1;18500
38.2764508774;63.832989336;1;18525
38.2769126931;63.8328958457;1;18550
38.2773750404;63.8328028226;1;18575
38.2778373846;63.8327097979;1;18600
38.2782997258;63.8326167718;1;18625
38.278762064;63.8325237442;1;18650
38.2792243991;63.8324307151;1;18675
38.2796867311;63.8323376845;1;18700
